,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,description,dataset
964,88,16,121,0,0,0.0,1,0.0,1,1,1
965,6378,1531,1991,0,22,0.0,0,0.0,0,1,1
966,10320,1031,1109,1611,4,0.0,0,1.0,0,1,1
967,114,144,178,0,1,1.0,1,0.0,1,1,1
968,273,99,239,11,0,0.0,1,0.0,1,1,1
969,611,172,362,140,4,0.0,1,0.0,1,1,1
970,150,10,74,1,0,1.0,1,0.0,1,1,1
971,2370,114,226,388,1,1.0,1,0.0,1,1,1
972,2659,1470,162,69,6,0.0,1,0.0,1,1,1
973,6765,147,283,1005,0,1.0,1,0.0,1,1,1
974,293,0,109,134,0,1.0,1,0.0,1,1,1
975,2959,94,189,4,3,1.0,1,0.0,1,1,1
976,24901,330,725,13006,2,0.0,0,1.0,0,1,1
977,20023,1812,1846,3807,2,0.0,0,1.0,0,1,1
978,1683,323,261,1,3,1.0,1,0.0,1,1,1
979,810,50,209,95,0,0.0,0,0.0,0,1,1
980,1028,44,81,19,3,0.0,0,1.0,0,1,1
981,19,7,31,42,0,0.0,0,0.0,0,1,1
982,433,52,233,36,0,0.0,0,0.0,0,1,1
983,1539,205,397,36,1,0.0,0,0.0,0,1,1
984,2338,259,824,383,0,0.0,0,0.0,0,1,1
985,939,114,162,980,1,0.0,0,0.0,1,1,1
986,3608,121,203,40,0,0.0,0,1.0,0,1,1
987,463,56,217,4,0,1.0,1,0.0,1,1,1
988,4447,160,167,3411,1,1.0,1,0.0,1,1,1
989,279,96,1027,4,0,1.0,1,0.0,1,1,1
990,145,10,23,2,1,1.0,1,0.0,1,1,1
991,59,13,59,0,0,1.0,1,0.0,1,1,1
992,895,129,396,222,0,0.0,0,1.0,0,1,1
993,174,34,109,1,0,1.0,1,0.0,1,1,1
994,741,295,499,130,0,1.0,1,0.0,1,1,1
995,1581,98,1441,540,0,0.0,0,1.0,1,1,1
996,2782,66,358,37,0,1.0,1,0.0,1,1,1
997,16343,1503,1998,2793,38,0.0,0,0.0,0,1,1
998,107,41,237,1,0,1.0,1,0.0,1,1,1
999,612,29,142,32,0,1.0,1,0.0,1,1,1
1000,352,17,244,0,0,1.0,1,0.0,1,1,1
1001,1022,227,271,755,1,0.0,0,0.0,1,1,1
1002,333,21,45,72,0,1.0,1,0.0,1,1,1
1003,13035,799,728,7127,5,1.0,1,0.0,1,1,1
1004,5235,406,495,5739,4,0.0,0,1.0,0,1,1
1005,249,898,1908,9,1,0.0,0,1.0,1,1,1
1006,39,31,51,4,0,0.0,0,0.0,0,1,1
1007,1293,299,435,66,2,0.0,0,0.0,0,1,1
1008,433,39,72,2,2,1.0,1,0.0,1,1,1
1009,4061,193,936,1634,0,0.0,0,1.0,0,1,1
1010,85,3,22,4,0,1.0,1,0.0,1,1,1
1011,1173,670,1340,63,1,1.0,1,0.0,1,1,1
1012,3411,112,121,628,0,0.0,0,0.0,1,1,1
1013,456,43,210,6,0,0.0,0,0.0,0,1,1
1014,166,100,138,1,0,1.0,1,0.0,1,1,1
1015,942,126,602,71,2,0.0,0,1.0,0,1,1
1016,563,100,378,0,0,0.0,0,0.0,0,1,1
1017,1010,91,205,133,0,0.0,1,0.0,1,1,1
1018,1322,144,227,37,2,1.0,1,0.0,1,1,1
1019,3103,119,280,89,0,1.0,1,0.0,1,1,1
1020,97,58,322,70,0,1.0,1,0.0,1,1,1
1021,98,38,114,0,0,1.0,1,0.0,1,1,1
1022,479,180,785,69,0,1.0,1,0.0,1,1,1
1023,801,147,309,85,2,0.0,0,1.0,0,1,1
1024,3046,67,94,5,2,0.0,0,0.0,1,0,1
1025,175,29,102,5,0,0.0,0,0.0,0,1,1
1026,655,32,62,54,0,0.0,0,0.0,0,1,1
1027,1095,45,52,2,0,0.0,0,0.0,0,1,1
1028,1014,345,230,1820,4,0.0,0,0.0,1,1,1
1029,2471,195,659,71,0,1.0,1,0.0,1,1,1
1030,3627,227,627,253,0,0.0,0,1.0,1,1,1
1031,1544,61,160,731,0,0.0,0,0.0,0,1,1
1032,1583,93,228,73,1,1.0,1,0.0,1,1,1
1033,591,152,188,413,0,0.0,0,0.0,1,1,1
1034,2168,93,360,757,0,1.0,1,0.0,1,1,1
1035,1052,171,373,32,1,1.0,1,0.0,1,1,1
1036,559,181,173,25,2,0.0,0,0.0,0,1,1
1037,2943,123,148,83,0,1.0,1,0.0,1,1,1
1038,5091,137,524,148,2,0.0,1,1.0,1,1,1
1039,2735,88,70,1681,0,0.0,0,0.0,0,1,1
1040,255,13,167,3,0,0.0,0,0.0,0,1,1
1041,168,58,253,2,1,0.0,0,1.0,0,1,1
1042,22,14,27,0,0,1.0,1,0.0,1,1,1
1043,887,19,51,1,0,0.0,0,0.0,0,1,1
1044,289,32,112,83,0,1.0,1,0.0,1,1,1
1045,606,79,364,12,1,0.0,1,1.0,1,1,1
1046,386,107,99,6,1,1.0,1,0.0,1,1,1
1047,538,98,245,29,0,0.0,1,0.0,1,1,1
1048,315,25,31,4,0,0.0,0,0.0,0,1,1
1049,729,46,288,463,0,0.0,0,1.0,0,1,1
1050,575,18,100,4,0,0.0,0,1.0,1,1,1
1051,7902,281,599,13,6,0.0,0,1.0,0,1,1
1052,575,8,43,99,0,0.0,0,0.0,0,1,1
1053,1298,81,253,117,1,0.0,0,0.0,0,1,1
1054,1402,150,179,244,1,0.0,0,0.0,0,1,1
1055,80,39,63,5,0,0.0,0,0.0,0,1,1
1056,4359,145,269,646,0,0.0,0,0.0,0,1,1
1057,80,22,69,21,0,0.0,1,1.0,1,1,1
1058,1148,92,540,470,0,0.0,0,0.0,0,1,1
1059,1464,269,992,769,0,1.0,1,0.0,1,1,1
1060,665,76,274,907,1,1.0,1,0.0,1,1,1
1061,1669,74,166,60,1,0.0,0,1.0,1,1,1
1062,162,76,179,58,0,1.0,1,0.0,1,1,1
1063,322,72,200,0,0,0.0,0,1.0,0,1,1
1064,100,35,76,3,0,1.0,1,0.0,1,1,1
1065,919,15,90,3,0,0.0,0,1.0,1,1,1
1066,8382,1000,1842,1562,6,0.0,0,1.0,0,1,1
1067,169,13,41,3,0,1.0,1,0.0,1,1,1
1068,863,243,904,5,1,0.0,0,0.0,1,1,1
1069,83,58,207,20,0,1.0,1,0.0,1,1,1
1070,958,277,403,10,1,0.0,1,1.0,1,1,1
1071,7739,541,276,154,1,0.0,0,1.0,1,1,1
1072,1387,55,129,56,1,0.0,1,1.0,1,1,1
1073,500,35,105,2,0,0.0,0,1.0,0,1,1
1074,229,32,145,6,0,1.0,1,0.0,1,1,1
1075,7,11,49,0,0,1.0,1,0.0,1,1,1
1076,1788,28,97,340,0,1.0,1,0.0,1,1,1
1077,429,21,118,8,0,0.0,0,1.0,0,1,1
1078,14,2,6,0,0,1.0,1,0.0,1,1,1
1079,468,5,12,1,0,1.0,1,0.0,1,1,1
1080,155,45,173,10,0,1.0,1,0.0,1,1,1
1081,4904,734,808,29,0,0.0,0,1.0,1,1,1
1082,3340,120,301,5,2,0.0,0,1.0,0,1,1
1083,5436,150,95,4167,2,0.0,0,1.0,0,1,1
1084,211,84,402,15,0,0.0,0,0.0,1,1,1
1085,2538,199,188,473,0,0.0,0,0.0,0,1,1
1086,768,63,187,261,0,0.0,0,1.0,1,1,1
1087,968,125,235,325,1,0.0,1,0.0,1,1,1
1088,456,23,55,0,0,1.0,1,0.0,1,1,1
1089,9,67,555,2,1,0.0,0,0.0,0,1,1
1090,152,3,18,0,0,0.0,0,1.0,1,1,1
1091,1343,41,45,5,0,1.0,1,0.0,1,1,1
1092,1048,314,659,139,1,0.0,0,0.0,0,1,1
1093,713,43,77,0,0,1.0,1,0.0,1,1,1
1094,16,31,207,1,0,1.0,1,0.0,1,1,1
1095,1041,115,206,52,0,1.0,1,0.0,1,1,1
1096,20686,1859,1856,1697,1,0.0,0,0.0,1,1,1
1097,4178,169,322,780,0,0.0,0,1.0,0,1,1
1098,1277,300,1019,0,1,1.0,1,0.0,1,1,1
1099,573,46,109,9,0,0.0,0,0.0,0,1,1
1100,90,10,22,0,0,1.0,1,0.0,1,1,1
1101,102,25,160,0,0,0.0,0,1.0,1,1,1
1102,3280,651,912,1712,4,0.0,0,1.0,0,1,1
1103,190,12,41,12,0,1.0,1,0.0,1,1,1
1104,147,22,38,1,0,1.0,1,0.0,1,1,1
1105,5109,246,408,469,0,0.0,0,0.0,0,1,1
1106,561,423,391,302,2,0.0,0,0.0,1,1,1
1107,140,6,104,1,0,1.0,1,0.0,1,1,1
1108,6948,2059,371,492,42,0.0,0,1.0,0,1,1
1109,726,237,816,144,1,0.0,0,0.0,0,1,1
1110,2228,48,164,1,1,0.0,0,0.0,0,1,1
1111,186,40,152,0,0,0.0,0,0.0,0,1,1
1112,3209,1193,1987,12,8,1.0,1,0.0,1,1,1
1113,489,276,448,216,0,0.0,0,1.0,0,1,1
1114,989,34,105,1,1,1.0,1,0.0,1,1,1
1115,140,198,171,12,3,0.0,1,1.0,1,1,1
1116,6720,287,671,1597,0,0.0,1,1.0,1,1,1
1117,325,139,235,185,1,0.0,0,0.0,0,1,1
1118,9282,646,646,811,4,1.0,1,0.0,1,1,1
1119,68,31,95,44,0,0.0,1,1.0,1,1,1
1120,709,248,707,12,2,0.0,1,0.0,1,1,1
1121,6469,437,606,2913,3,0.0,0,1.0,0,1,1
1122,1223,70,161,0,0,0.0,0,1.0,1,1,1
1123,6181,93,161,353,0,0.0,0,0.0,1,1,1
1124,42,1,69,0,0,1.0,1,0.0,1,1,1
1125,133,37,108,28,0,0.0,0,0.0,0,1,1
1126,500,39,41,5,0,0.0,0,0.0,0,1,1
1127,281,64,157,25,2,0.0,0,1.0,1,1,1
1128,174,54,112,5,2,1.0,1,0.0,1,1,1
1129,985,77,229,295,0,0.0,0,1.0,0,1,1
1130,688,49,186,42,0,0.0,0,1.0,0,1,1
1131,1088,117,295,12,0,1.0,1,0.0,1,1,1
1132,364,32,110,16,0,1.0,1,0.0,1,1,1
1133,465,24,150,133,0,1.0,1,0.0,1,1,1
1134,1302,253,608,1,1,0.0,0,1.0,0,1,1
1135,109,60,168,12,0,0.0,0,0.0,0,1,1
1136,794,105,480,0,1,0.0,0,1.0,0,1,1
1137,130,30,127,148,0,0.0,0,0.0,0,1,1
1138,226,40,114,45,0,1.0,1,0.0,1,1,1
1139,1923,1798,1876,37,5,1.0,1,0.0,1,1,1
1140,579,21,18,2,0,0.0,0,0.0,0,1,1
1141,7074,471,759,6102,4,1.0,1,0.0,1,1,1
1142,409,74,122,0,0,0.0,0,1.0,0,1,1
1143,877,99,715,15,0,1.0,1,0.0,1,1,1
1144,1601,298,399,876,5,0.0,0,0.0,1,1,1
1145,540,35,89,51,0,0.0,1,1.0,1,1,1
1146,632,31,99,203,0,1.0,1,0.0,1,1,1
1147,118,15,71,1,0,1.0,1,0.0,1,1,1
1148,844,149,121,67,1,0.0,0,1.0,1,1,1
1149,65,12,111,0,0,1.0,1,0.0,1,1,1
1150,242,27,128,119,0,0.0,0,0.0,0,1,1
1151,1912,34,194,8,0,0.0,0,1.0,0,1,1
1152,14010,1192,1088,1965,14,0.0,0,1.0,0,1,1
1153,98,22,119,2,0,0.0,0,0.0,0,1,1
1154,340,64,94,6,0,0.0,0,0.0,0,1,1
1155,30,28,88,0,0,0.0,0,0.0,0,1,1
1156,83,34,133,5,0,1.0,1,0.0,1,1,1
1157,705,1110,991,287,8,0.0,0,0.0,0,1,1
1158,2179,481,745,287,3,1.0,1,0.0,1,1,1
1159,1634,38,101,34,0,1.0,1,0.0,1,1,1
1160,700,36,204,9,0,1.0,1,0.0,1,1,1
1161,676,61,227,169,1,0.0,0,1.0,0,1,1
1162,20,4,42,2,0,1.0,1,0.0,1,1,1
1163,215,54,210,2,1,1.0,1,0.0,1,0,1
1164,1958,142,203,1247,3,0.0,0,0.0,0,1,1
1165,188,204,610,3,0,1.0,1,0.0,1,1,1
1166,4170,1780,1697,483,24,0.0,0,0.0,0,1,1
1167,1529,70,121,490,0,0.0,0,0.0,0,1,1
1168,462,92,627,128,0,0.0,0,1.0,1,1,1
1169,16776,410,516,2338,5,0.0,1,1.0,1,1,1
1170,5339,253,181,3872,0,0.0,0,1.0,1,1,1
1171,320,29,31,0,0,1.0,1,0.0,1,1,1
1172,106,45,167,0,0,0.0,0,1.0,0,1,1
1173,103,19,52,0,0,0.0,0,0.0,1,1,1
1174,85,6,80,42,0,1.0,1,0.0,1,1,1
1175,166,60,284,9,0,1.0,1,0.0,1,1,1
1176,4855,893,2000,102,2,0.0,0,1.0,1,1,1
1177,22,51,177,0,0,0.0,0,1.0,0,1,1
1178,6573,271,280,1143,4,0.0,0,1.0,0,1,1
1179,550,50,195,22,0,0.0,0,0.0,1,1,1
1180,619,54,93,639,1,1.0,1,0.0,1,1,1
1181,486,26,159,1,0,1.0,1,0.0,1,1,1
1182,169,30,56,21,0,0.0,0,1.0,0,1,1
1183,1127,93,172,42,1,0.0,0,0.0,1,1,1
1184,5025,190,164,243,1,0.0,0,0.0,0,1,1
1185,1726,92,97,707,0,0.0,0,1.0,0,1,1
1186,1587,312,1200,2,1,1.0,1,0.0,1,1,1
1187,37,20,142,4,0,0.0,0,0.0,0,1,1
1188,419,21,116,22,0,1.0,1,0.0,1,1,1
1189,360,44,102,1,0,1.0,1,0.0,1,1,1
1190,778,50,67,6,0,0.0,0,1.0,1,1,1
1191,1153,129,156,81,1,0.0,1,0.0,1,1,1
1192,74,20,37,0,0,1.0,1,0.0,1,1,1
1193,2551,180,637,187,1,0.0,0,1.0,0,1,1
1194,1568,705,1249,489,1,0.0,0,0.0,1,1,1
1195,919,82,371,264,0,1.0,1,0.0,1,1,1
1196,3412,10116,246,198,0,0.0,0,0.0,0,1,1
1197,325,175,149,2,4,1.0,1,0.0,1,1,1
1198,9717,546,646,1543,2,1.0,1,0.0,1,1,1
1199,1367,404,1015,2,4,0.0,0,1.0,0,1,1
1200,682,39,124,12,0,0.0,1,0.0,1,1,1
1201,2576,63,83,448,1,0.0,0,0.0,0,1,1
1202,1288,241,663,94,1,0.0,0,0.0,0,1,1
1203,73,7,18,1,0,0.0,0,0.0,0,1,1
1204,4898,1498,1478,670,9,0.0,0,0.0,0,1,1
1205,113,104,369,0,1,0.0,0,1.0,1,1,1
1206,2492,490,567,17,2,0.0,0,0.0,0,1,1
1207,2711,160,292,1128,0,0.0,0,1.0,1,1,1
1208,1105,422,463,1015,3,0.0,0,0.0,1,1,1
1209,228,23,85,258,0,0.0,0,0.0,1,1,1
1210,106,3,10,0,0,1.0,1,0.0,1,1,1
1211,56,62,414,1,0,1.0,1,0.0,1,1,1
1212,6016,430,503,795,2,0.0,0,1.0,1,1,1
1213,247,314,278,94,1,0.0,0,1.0,0,1,1
1214,370,69,143,42,0,0.0,0,1.0,1,1,1
1215,68,56,533,10,0,1.0,1,0.0,1,1,1
1216,114,47,87,11,0,1.0,1,0.0,1,1,1
1217,1396,50,341,5,0,0.0,0,0.0,0,1,1
1218,154,19,120,17,0,1.0,1,0.0,1,1,1
1219,5507,1945,195,1,39,1.0,1,0.0,1,1,1
1220,4112,1113,1304,5155,2,0.0,1,1.0,1,1,1
1221,120,24,83,16,0,0.0,1,0.0,1,1,1
1222,421,104,187,20,0,1.0,1,0.0,1,1,1
1223,116,52,201,4,0,0.0,0,1.0,0,1,1
1224,389,164,522,169,0,0.0,0,1.0,0,1,1
1225,1033,181,279,6,8,0.0,0,0.0,0,1,1
1226,574,112,359,39,0,0.0,0,1.0,1,1,1
1227,683,67,440,187,0,0.0,0,0.0,1,1,1
1228,897,17,90,0,0,0.0,0,0.0,0,1,1
1229,1219,80,169,52,1,1.0,1,0.0,1,1,1
1230,87,195,335,11,1,0.0,0,1.0,1,1,1
1231,862,127,266,405,0,0.0,0,1.0,0,1,1
1232,1393,29,100,31,0,0.0,0,0.0,0,1,1
1233,292,90,176,62,1,0.0,1,0.0,1,1,1
1234,29,6,48,0,0,0.0,0,0.0,1,1,1
1235,32109,1617,1993,6836,4,0.0,0,0.0,1,1,1
1236,31,9,22,1,0,1.0,1,0.0,1,1,1
1237,465,13,36,37,0,0.0,0,0.0,1,1,1
1238,11258,285,512,3274,1,0.0,0,1.0,1,1,1
1239,185,101,133,22,1,1.0,1,0.0,1,1,1
1240,296,41,105,5,0,0.0,0,1.0,0,1,1
1241,609,71,322,38,0,0.0,0,1.0,1,1,1
1242,7122,564,705,169,5,1.0,1,0.0,1,1,1
1243,2069,188,725,1095,0,0.0,0,1.0,1,0,1
1244,1242,717,1092,370,2,0.0,0,0.0,0,1,1
1245,790,69,220,75,0,1.0,1,0.0,1,1,1
1246,1906,381,1428,30,0,0.0,0,0.0,0,1,1
1247,165,132,50,26,0,0.0,0,1.0,1,1,1
1248,171,50,266,100,0,1.0,1,0.0,1,1,1
1249,178,48,157,6,0,0.0,0,0.0,0,1,1
1250,503,546,1224,1,4,0.0,0,0.0,0,1,1
1251,54,28,126,0,0,1.0,1,0.0,1,1,1
1252,103,88,229,109,0,0.0,0,0.0,0,1,1
1253,48,12,66,1,0,0.0,0,1.0,0,1,1
1254,17,0,35,0,0,1.0,1,0.0,1,1,1
1255,1651,16,55,5,0,0.0,0,1.0,0,1,1
1256,6897,766,776,4131,3,0.0,0,1.0,0,1,1
1257,967,78,142,130,0,1.0,1,0.0,1,1,1
1258,812,466,911,169,1,0.0,0,1.0,1,1,1
1259,1391,50,144,104,0,0.0,0,1.0,0,1,1
1260,45,153,36,1,4,0.0,0,1.0,1,1,1
1261,621,54,109,94,0,0.0,0,1.0,1,1,1
1262,1112,87,222,63,0,0.0,0,1.0,0,1,1
1263,1371,32,143,21,0,0.0,0,1.0,0,1,1
1264,440,98,770,2,0,0.0,0,1.0,0,1,1
1265,745,195,554,2,0,1.0,1,0.0,1,1,1
1266,789,32,68,58,0,1.0,1,0.0,1,1,1
1267,62,10,58,1,1,1.0,1,0.0,1,1,1
1268,189,26,91,8,0,0.0,1,1.0,1,1,1
1269,2227,158,628,331,0,0.0,0,0.0,0,1,1
1270,1124,166,1440,91,0,1.0,1,0.0,1,1,1
1271,323,67,319,0,1,0.0,0,0.0,1,1,1
1272,2414,109,327,67,3,0.0,1,1.0,1,1,1
1273,439,49,91,64,0,0.0,0,0.0,1,1,1
1274,147,21,90,0,0,1.0,1,0.0,1,1,1
1275,672,173,412,170,0,1.0,1,0.0,1,1,1
1276,1680,110,190,851,2,1.0,1,0.0,1,1,1
1277,45,15,84,0,0,0.0,0,1.0,0,1,1
1278,18,8,80,0,0,0.0,0,0.0,0,1,1
1279,4198,319,298,2720,1,0.0,0,1.0,0,1,1
1280,51,33,96,1,0,1.0,1,0.0,1,1,1
1281,21,12,106,0,0,0.0,0,0.0,0,1,1
1282,4900,171,371,272,0,1.0,1,0.0,1,1,1
1283,762,71,280,78,0,0.0,0,0.0,0,1,1
1284,298,37,96,714,1,0.0,0,0.0,1,1,1
1285,190,76,198,8,0,0.0,0,0.0,1,1,1
1286,1138,65,115,2,1,1.0,1,0.0,1,1,1
1287,1373,68,84,86,0,0.0,0,0.0,0,1,1
1288,825,93,185,10,0,0.0,0,0.0,0,1,1
1289,571,859,280,28,11,1.0,1,0.0,1,1,1
1290,948,35,332,201,1,0.0,0,0.0,0,1,1
1291,19396,915,638,234,11,1.0,1,0.0,1,1,1
1292,882,147,296,46,5,0.0,0,0.0,1,1,1
1293,376,86,161,0,1,1.0,1,0.0,1,1,1
1294,7076,386,736,11277,1,1.0,1,0.0,1,1,1
1295,1315,71,107,83,0,0.0,0,1.0,0,1,1
1296,3203,694,886,375,0,0.0,0,1.0,1,1,1
1297,276,47,188,19,1,0.0,0,1.0,0,1,1
1298,18470,444,329,5848,8,0.0,0,1.0,0,1,1
1299,106,230,174,49,0,1.0,1,0.0,1,1,1
1300,121,175,1187,16,0,0.0,0,1.0,0,1,1
1301,360,18,65,5,0,1.0,1,0.0,1,1,1
1302,151,10,32,23,0,0.0,0,1.0,0,1,1
1303,1473,108,250,7,2,1.0,1,0.0,1,1,1
1304,209,30,301,6,0,1.0,1,0.0,1,1,1
1305,343,76,171,290,0,0.0,0,0.0,0,1,1
1306,243,117,106,26,0,1.0,1,0.0,1,1,1
1307,260,28,200,61,0,0.0,0,0.0,1,1,1
1308,10,8,35,0,0,1.0,1,0.0,1,1,1
1309,1074,31,89,58,0,0.0,0,0.0,0,1,1
1310,34,72,123,3,0,0.0,0,0.0,0,1,1
1311,511,82,228,91,2,1.0,1,0.0,1,0,1
1312,132,26,115,0,0,1.0,1,0.0,1,1,1
1313,104,11,75,0,0,1.0,1,0.0,1,1,1
1314,84,9,93,0,0,1.0,1,0.0,1,1,1
1315,133,32,71,10,0,1.0,1,0.0,1,1,1
1316,12046,208,267,1356,0,0.0,0,1.0,0,1,1
1317,736,26,58,7,0,0.0,0,0.0,1,1,1
1318,2065,473,1391,588,0,0.0,0,1.0,1,1,1
1319,5036,178,901,1057,1,1.0,1,0.0,1,1,1
1320,134,34,97,21,0,0.0,0,0.0,1,1,1
1321,131,79,321,19,1,0.0,0,0.0,1,1,1
1322,1693,52,154,34,0,0.0,0,1.0,1,1,1
1323,1688,640,1448,23,1,0.0,0,1.0,0,1,1
1324,172,17,50,1,0,0.0,0,0.0,0,1,1
1325,1008,14,36,0,0,0.0,0,0.0,0,1,1
1326,2236,133,272,953,0,0.0,1,0.0,1,1,1
1327,101,139,962,41,0,1.0,1,0.0,1,1,1
1328,42715,3335,3313,44349,31,0.0,0,0.0,0,1,1
1329,44,2,32,0,0,1.0,1,0.0,1,1,1
1330,693,101,299,20,0,0.0,0,1.0,0,1,1
1331,650,18,106,74,0,0.0,0,1.0,0,1,1
1332,95,14,123,3,0,0.0,0,0.0,0,1,1
1333,78,57,207,3,0,0.0,0,1.0,1,1,1
1334,4444,874,797,1,1,1.0,1,0.0,1,0,1
1335,419,150,341,135,0,0.0,0,0.0,0,1,1
1336,4759,151,237,4,2,0.0,1,0.0,1,1,1
1337,11910,1068,880,7280,10,0.0,0,0.0,0,1,1
1338,236,39,165,620,0,1.0,1,0.0,1,1,1
1339,186,111,198,0,0,1.0,1,0.0,1,1,1
1340,349,51,176,98,0,0.0,0,1.0,1,1,1
1341,232,18,60,3,0,0.0,0,0.0,0,1,1
1342,767,124,237,1,1,1.0,1,0.0,1,1,1
1343,2768,5331,285,699,45,0.0,0,1.0,1,1,1
1344,6752,177,205,97,0,0.0,0,0.0,1,1,1
1345,2213,162,97,7,1,1.0,1,0.0,1,1,1
1346,36,17,49,0,0,1.0,1,0.0,1,1,1
1347,26,8,23,1,0,1.0,1,0.0,1,1,1
1348,854,37,260,26,0,1.0,1,0.0,1,1,1
1349,436,41,232,22,2,1.0,1,0.0,1,1,1
1350,260,56,96,10,2,0.0,0,1.0,0,1,1
1351,80,30,161,0,0,0.0,0,1.0,0,1,1
1352,646,137,390,13,1,0.0,0,0.0,0,1,1
1353,96,26,51,0,0,1.0,1,0.0,1,1,1
1354,36,16,67,1,1,1.0,1,0.0,1,1,1
1355,16,9,40,0,0,1.0,1,0.0,1,1,1
1356,35,5,87,5,0,0.0,0,0.0,1,1,1
1357,38,10,22,0,0,1.0,1,0.0,1,1,1
1358,70,22,106,1,0,0.0,0,0.0,0,1,1
1359,377,83,425,72,0,0.0,0,1.0,0,1,1
1360,392,23,57,38,1,0.0,0,1.0,0,1,1
1361,986,77,306,393,0,1.0,1,0.0,1,1,1
1362,191,13,68,1,0,1.0,1,0.0,1,1,1
1363,9,8,21,12,0,1.0,1,0.0,1,1,1
1364,343,11,24,4,0,0.0,0,1.0,0,1,1
1365,15,17,92,0,0,1.0,1,0.0,1,1,1
1366,294,179,284,5,0,0.0,0,0.0,1,1,1
1367,34,10,50,1,1,0.0,0,1.0,0,1,1
1368,1102,189,164,3,1,0.0,0,0.0,1,1,1
1369,96,37,135,29,0,0.0,0,1.0,0,1,1
1370,242,10,63,36,0,1.0,1,0.0,1,1,1
1371,293,57,53,2,2,1.0,1,0.0,1,1,1
1372,244,18,40,112,0,0.0,0,1.0,0,1,1
1373,2312,394,498,906,2,0.0,0,1.0,1,1,1
1374,3439,474,446,4696,2,0.0,0,0.0,1,1,1
1375,392,129,335,303,1,1.0,1,0.0,1,1,1
1376,208,25,91,50,0,1.0,1,0.0,1,1,1
1377,44,32,55,2,2,0.0,0,1.0,0,1,1
1378,509,120,100,6,1,0.0,0,1.0,1,1,1
1379,10,16,124,0,0,1.0,1,0.0,1,1,1
1380,14,19,50,0,0,0.0,0,0.0,1,1,1
1381,10,8,42,0,0,0.0,0,1.0,0,1,1
1382,79,16,75,10,0,0.0,0,1.0,0,1,1
1383,685,83,249,756,1,0.0,0,0.0,0,1,1
1384,603,68,122,60,0,1.0,1,0.0,1,1,1
1385,324,28,208,145,2,1.0,1,0.0,1,1,1
1386,259,50,76,43,0,1.0,1,0.0,1,1,1
1387,591,1061,1653,227,2,0.0,0,1.0,1,1,1
1388,109,274,253,2,13,0.0,0,0.0,1,1,1
1389,53,8,91,37,0,1.0,1,0.0,1,1,1
1390,4728,625,580,27,25,0.0,0,0.0,0,1,1
1391,1585,963,561,1823,0,0.0,0,1.0,0,1,1
1392,25661,1245,1242,12720,23,0.0,0,1.0,0,1,1
1393,6514,1289,885,443,14,0.0,0,0.0,0,1,1
1394,15795,6403,5835,10365,28,0.0,0,1.0,0,1,1
1395,12826,5109,63,1890,54,0.0,0,0.0,0,1,1
1396,1365,258,342,3,8,0.0,1,1.0,1,1,1
1397,49836,1382,1006,387,11,0.0,0,1.0,0,1,1
1398,19172,4573,831,4845,77,0.0,0,1.0,0,1,1
1399,194,46,107,6,2,1.0,1,0.0,1,1,1
1400,5385,308,310,97,6,0.0,1,0.0,1,1,1
1401,138,105,48,4,2,0.0,0,1.0,0,1,1
1402,8910,111437,4071,2214,54,0.0,0,0.0,0,1,1
1403,78338,2800,2406,27726,48,0.0,0,1.0,0,1,1
1404,428,61,78,8,6,0.0,0,0.0,0,1,1
1405,1166,354,279,40,2,0.0,1,0.0,1,1,1
1406,17986,2404,305,9695,35,0.0,0,1.0,1,1,1
1407,18600,1533,996,4875,17,0.0,0,0.0,0,1,1
1408,1135,53,77,177,0,0.0,0,1.0,0,1,1
1409,473,3951,4120,500,12,0.0,0,0.0,1,1,1
1410,532,212,242,0,0,0.0,0,1.0,1,1,1
1411,140,27,51,1,0,1.0,1,0.0,1,1,1
1412,2423,842,38,0,49,0.0,0,1.0,0,1,1
1413,12197,415,382,116,21,0.0,0,1.0,0,1,1
1414,4375,521,487,27,2,0.0,1,0.0,1,1,1
1415,36911,202,133,268,8,0.0,0,0.0,0,1,1
1416,3329,232,182,261,3,1.0,1,0.0,1,1,1
1417,70,11,16,0,1,0.0,0,0.0,0,1,1
1418,1901,61,173,42,1,0.0,0,0.0,0,1,1
1419,14835,373,874,451,1,0.0,0,1.0,0,1,1
1420,10954,314,148,149,8,0.0,0,0.0,0,1,1
1421,2146,76,156,39,1,0.0,0,0.0,0,1,1
1422,4166,280,536,632,15,1.0,1,0.0,1,1,1
1423,27096,1057,280,33,13,0.0,0,0.0,0,1,1
1424,4625,121,256,129,1,0.0,0,1.0,0,1,1
1425,10043,362,233,56,4,0.0,0,1.0,0,1,1
1426,22534,715,792,141,2,0.0,0,1.0,0,1,1
1427,951,47,123,38,1,1.0,1,0.0,1,1,1
1428,3847,183,132,2345,0,0.0,0,1.0,0,1,1
1429,22257,495,413,113,1,0.0,0,0.0,0,1,1
1430,115,16,67,2,0,0.0,0,0.0,0,1,1
1431,1291,310,341,15,0,0.0,0,0.0,0,1,1
1432,266,21,50,32,0,1.0,1,0.0,1,1,1
1433,1502,344,428,110,0,0.0,0,0.0,0,1,1
